"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.x","id.x","uri.x","track_href","analysis_url","duration_ms.x","time_signature","disc_number","duration_ms.y","explicit","href","is_local","is_playable","name.x","popularity","preview_url","track_number","type.y","uri.y","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","artist_id","name.y","id.y","artist"
"70",0.68,0.826,0,-5.487,1,0.0309,0.0212,0.0000124,0.543,0.644,118.051,"audio_features","5QO79kh1waicV47BqGRL3g","spotify:track:5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g",215627,4,1,215626,TRUE,"https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g",FALSE,TRUE,"Save Your Tears",92,NA,11,"track","spotify:track:5QO79kh1waicV47BqGRL3g","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000658","https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"71",0.68,0.826,0,-5.487,1,0.0309,0.0212,0.0000124,0.543,0.644,118.051,"audio_features","5QO79kh1waicV47BqGRL3g","spotify:track:5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g",215627,4,1,215626,TRUE,"https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g",FALSE,TRUE,"Save Your Tears",92,NA,11,"track","spotify:track:5QO79kh1waicV47BqGRL3g","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000658","https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"72",0.68,0.826,0,-5.487,1,0.0309,0.0212,0.0000124,0.543,0.644,118.051,"audio_features","5QO79kh1waicV47BqGRL3g","spotify:track:5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g",215627,4,1,215626,TRUE,"https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g",FALSE,TRUE,"Save Your Tears",92,NA,11,"track","spotify:track:5QO79kh1waicV47BqGRL3g","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000658","https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"73",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,"audio_features","7fBv7CLKzipRk6EC6TWHOB","spotify:track:7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB",242253,4,1,242253,TRUE,"https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB",FALSE,TRUE,"The Hills",85,NA,5,"track","spotify:track:7fBv7CLKzipRk6EC6TWHOB","album","https://api.spotify.com/v1/albums/0P3oVJBFOv3TDXlYRhGL7s","0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","2015-08-28","day",14,"album","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s","USUG11500737","https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"74",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,"audio_features","7fBv7CLKzipRk6EC6TWHOB","spotify:track:7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB",242253,4,1,242253,TRUE,"https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB",FALSE,TRUE,"The Hills",85,NA,5,"track","spotify:track:7fBv7CLKzipRk6EC6TWHOB","album","https://api.spotify.com/v1/albums/0P3oVJBFOv3TDXlYRhGL7s","0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","2015-08-28","day",14,"album","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s","USUG11500737","https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"75",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,"audio_features","7fBv7CLKzipRk6EC6TWHOB","spotify:track:7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB",242253,4,1,242253,TRUE,"https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB",FALSE,TRUE,"The Hills",85,NA,5,"track","spotify:track:7fBv7CLKzipRk6EC6TWHOB","album","https://api.spotify.com/v1/albums/0P3oVJBFOv3TDXlYRhGL7s","0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","2015-08-28","day",14,"album","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s","USUG11500737","https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"76",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,"audio_features","7fBv7CLKzipRk6EC6TWHOB","spotify:track:7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB",242253,4,1,242253,TRUE,"https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB",FALSE,TRUE,"The Hills",85,NA,5,"track","spotify:track:7fBv7CLKzipRk6EC6TWHOB","album","https://api.spotify.com/v1/albums/0P3oVJBFOv3TDXlYRhGL7s","0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","2015-08-28","day",14,"album","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s","USUG11500737","https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"77",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,"audio_features","7szuecWAPwGoV1e5vGu8tl","spotify:track:7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl",237520,4,1,237520,TRUE,"https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl",FALSE,TRUE,"In Your Eyes",84,NA,10,"track","spotify:track:7szuecWAPwGoV1e5vGu8tl","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000657","https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"78",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,"audio_features","7szuecWAPwGoV1e5vGu8tl","spotify:track:7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl",237520,4,1,237520,TRUE,"https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl",FALSE,TRUE,"In Your Eyes",84,NA,10,"track","spotify:track:7szuecWAPwGoV1e5vGu8tl","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000657","https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"79",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,"audio_features","7szuecWAPwGoV1e5vGu8tl","spotify:track:7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl",237520,4,1,237520,TRUE,"https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl",FALSE,TRUE,"In Your Eyes",84,NA,10,"track","spotify:track:7szuecWAPwGoV1e5vGu8tl","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000657","https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"80",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,"audio_features","7szuecWAPwGoV1e5vGu8tl","spotify:track:7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl","https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl",237520,4,1,237520,TRUE,"https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl",FALSE,TRUE,"In Your Eyes",84,NA,10,"track","spotify:track:7szuecWAPwGoV1e5vGu8tl","album","https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj","4yP0hdKOZPNshxUOjY0cZj","After Hours","2020-03-20","day",14,"album","spotify:album:4yP0hdKOZPNshxUOjY0cZj","https://open.spotify.com/album/4yP0hdKOZPNshxUOjY0cZj","USUG12000657","https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"81",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,"audio_features","7MXVkk9YMctZqd1Srtv4MB","spotify:track:7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB",230453,4,1,230453,TRUE,"https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB",FALSE,TRUE,"Starboy",84,NA,1,"track","spotify:track:7MXVkk9YMctZqd1Srtv4MB","album","https://api.spotify.com/v1/albums/2ODvWsOgouMbaA5xf0RkJe","2ODvWsOgouMbaA5xf0RkJe","Starboy","2016-11-25","day",18,"album","spotify:album:2ODvWsOgouMbaA5xf0RkJe","https://open.spotify.com/album/2ODvWsOgouMbaA5xf0RkJe","USUG11600976","https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"82",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,"audio_features","7MXVkk9YMctZqd1Srtv4MB","spotify:track:7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB",230453,4,1,230453,TRUE,"https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB",FALSE,TRUE,"Starboy",84,NA,1,"track","spotify:track:7MXVkk9YMctZqd1Srtv4MB","album","https://api.spotify.com/v1/albums/2ODvWsOgouMbaA5xf0RkJe","2ODvWsOgouMbaA5xf0RkJe","Starboy","2016-11-25","day",18,"album","spotify:album:2ODvWsOgouMbaA5xf0RkJe","https://open.spotify.com/album/2ODvWsOgouMbaA5xf0RkJe","USUG11600976","https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"83",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,"audio_features","7MXVkk9YMctZqd1Srtv4MB","spotify:track:7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB",230453,4,1,230453,TRUE,"https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB",FALSE,TRUE,"Starboy",84,NA,1,"track","spotify:track:7MXVkk9YMctZqd1Srtv4MB","album","https://api.spotify.com/v1/albums/2ODvWsOgouMbaA5xf0RkJe","2ODvWsOgouMbaA5xf0RkJe","Starboy","2016-11-25","day",18,"album","spotify:album:2ODvWsOgouMbaA5xf0RkJe","https://open.spotify.com/album/2ODvWsOgouMbaA5xf0RkJe","USUG11600976","https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"84",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,"audio_features","7MXVkk9YMctZqd1Srtv4MB","spotify:track:7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB",230453,4,1,230453,TRUE,"https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB",FALSE,TRUE,"Starboy",84,NA,1,"track","spotify:track:7MXVkk9YMctZqd1Srtv4MB","album","https://api.spotify.com/v1/albums/2ODvWsOgouMbaA5xf0RkJe","2ODvWsOgouMbaA5xf0RkJe","Starboy","2016-11-25","day",18,"album","spotify:album:2ODvWsOgouMbaA5xf0RkJe","https://open.spotify.com/album/2ODvWsOgouMbaA5xf0RkJe","USUG11600976","https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"85",0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,"audio_features","09mEdoA6zrmBPgTEN5qXmN","spotify:track:09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN",228373,3,1,228373,FALSE,"https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN",FALSE,TRUE,"Call Out My Name",81,NA,1,"track","spotify:track:09mEdoA6zrmBPgTEN5qXmN","album","https://api.spotify.com/v1/albums/4qZBW3f2Q8y0k1A84d4iAO","4qZBW3f2Q8y0k1A84d4iAO","My Dear Melancholy,","2018-03-30","day",7,"album","spotify:album:4qZBW3f2Q8y0k1A84d4iAO","https://open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO","USUG11800560","https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"86",0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,"audio_features","09mEdoA6zrmBPgTEN5qXmN","spotify:track:09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN",228373,3,1,228373,FALSE,"https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN",FALSE,TRUE,"Call Out My Name",81,NA,1,"track","spotify:track:09mEdoA6zrmBPgTEN5qXmN","album","https://api.spotify.com/v1/albums/4qZBW3f2Q8y0k1A84d4iAO","4qZBW3f2Q8y0k1A84d4iAO","My Dear Melancholy,","2018-03-30","day",7,"album","spotify:album:4qZBW3f2Q8y0k1A84d4iAO","https://open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO","USUG11800560","https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"87",0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,"audio_features","09mEdoA6zrmBPgTEN5qXmN","spotify:track:09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN",228373,3,1,228373,FALSE,"https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN",FALSE,TRUE,"Call Out My Name",81,NA,1,"track","spotify:track:09mEdoA6zrmBPgTEN5qXmN","album","https://api.spotify.com/v1/albums/4qZBW3f2Q8y0k1A84d4iAO","4qZBW3f2Q8y0k1A84d4iAO","My Dear Melancholy,","2018-03-30","day",7,"album","spotify:album:4qZBW3f2Q8y0k1A84d4iAO","https://open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO","USUG11800560","https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"88",0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,"audio_features","09mEdoA6zrmBPgTEN5qXmN","spotify:track:09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN","https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN",228373,3,1,228373,FALSE,"https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN",FALSE,TRUE,"Call Out My Name",81,NA,1,"track","spotify:track:09mEdoA6zrmBPgTEN5qXmN","album","https://api.spotify.com/v1/albums/4qZBW3f2Q8y0k1A84d4iAO","4qZBW3f2Q8y0k1A84d4iAO","My Dear Melancholy,","2018-03-30","day",7,"album","spotify:album:4qZBW3f2Q8y0k1A84d4iAO","https://open.spotify.com/album/4qZBW3f2Q8y0k1A84d4iAO","USUG11800560","https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"89",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,"audio_features","5GXAXm5YOmYT0kL5jHvYBt","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt",269187,4,1,269186,FALSE,"https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt",FALSE,TRUE,"I Feel It Coming",69,NA,18,"track","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","album","https://api.spotify.com/v1/albums/4AdZV63ycxFLF6Hcol0QnB","4AdZV63ycxFLF6Hcol0QnB","Starboy","2016-11-24","day",18,"album","spotify:album:4AdZV63ycxFLF6Hcol0QnB","https://open.spotify.com/album/4AdZV63ycxFLF6Hcol0QnB","USUG11600996","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"90",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,"audio_features","5GXAXm5YOmYT0kL5jHvYBt","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt",269187,4,1,269186,FALSE,"https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt",FALSE,TRUE,"I Feel It Coming",69,NA,18,"track","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","album","https://api.spotify.com/v1/albums/4AdZV63ycxFLF6Hcol0QnB","4AdZV63ycxFLF6Hcol0QnB","Starboy","2016-11-24","day",18,"album","spotify:album:4AdZV63ycxFLF6Hcol0QnB","https://open.spotify.com/album/4AdZV63ycxFLF6Hcol0QnB","USUG11600996","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"91",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,"audio_features","5GXAXm5YOmYT0kL5jHvYBt","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt",269187,4,1,269186,FALSE,"https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt",FALSE,TRUE,"I Feel It Coming",69,NA,18,"track","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","album","https://api.spotify.com/v1/albums/4AdZV63ycxFLF6Hcol0QnB","4AdZV63ycxFLF6Hcol0QnB","Starboy","2016-11-24","day",18,"album","spotify:album:4AdZV63ycxFLF6Hcol0QnB","https://open.spotify.com/album/4AdZV63ycxFLF6Hcol0QnB","USUG11600996","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"92",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,"audio_features","5GXAXm5YOmYT0kL5jHvYBt","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt","https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt",269187,4,1,269186,FALSE,"https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt",FALSE,TRUE,"I Feel It Coming",69,NA,18,"track","spotify:track:5GXAXm5YOmYT0kL5jHvYBt","album","https://api.spotify.com/v1/albums/4AdZV63ycxFLF6Hcol0QnB","4AdZV63ycxFLF6Hcol0QnB","Starboy","2016-11-24","day",18,"album","spotify:album:4AdZV63ycxFLF6Hcol0QnB","https://open.spotify.com/album/4AdZV63ycxFLF6Hcol0QnB","USUG11600996","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
"93",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,"audio_features","22VdIZQfgXJea34mQxlt81","spotify:track:22VdIZQfgXJea34mQxlt81","https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81","https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81",213520,4,1,213520,FALSE,"https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81",FALSE,TRUE,"Can't Feel My Face",81,NA,7,"track","spotify:track:22VdIZQfgXJea34mQxlt81","album","https://api.spotify.com/v1/albums/0P3oVJBFOv3TDXlYRhGL7s","0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","2015-08-28","day",14,"album","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s","USUG11500741","https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weekend"
"94",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,"audio_features","22VdIZQfgXJea34mQxlt81","spotify:track:22VdIZQfgXJea34mQxlt81","https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81","https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81",213520,4,1,213520,FALSE,"https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81",FALSE,TRUE,"Can't Feel My Face",81,NA,7,"track","spotify:track:22VdIZQfgXJea34mQxlt81","album","https://api.spotify.com/v1/albums/0P3oVJBFOv3TDXlYRhGL7s","0P3oVJBFOv3TDXlYRhGL7s","Beauty Behind The Madness","2015-08-28","day",14,"album","spotify:album:0P3oVJBFOv3TDXlYRhGL7s","https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s","USUG11500741","https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","1Xyo4u8uXC1ZmMpatF05PJ","the weeknd"
