"","track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"1671","1eqyKmkcp7b2s1PU9fEZRS","Full Moon (Arr. Lewin for Guitar)","Ludovico Einaudi",49,"6iCGjccGJ4ia9mZC6PFEdH","Einaudi: Full Moon (Arr. Lewin for Guitar)","2021-04-16","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.364,0.00799,8,-33.09,1,0.0395,0.978,0.894,0.109,0.0674,101.226,216093
"1672","2PNQn586IZGtwOAKwtEFBn","Variations on an Original Theme in A-Flat Major, D. 813, Op. 35: VI. Variation V","Franz Schubert",44,"2ibKzWy888LJRqRvwpAd1x","Schubert: Fantasie in F Minor and Other Piano Duets","2017-03-17","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.441,0.00839,3,-36.798,1,0.0288,0.984,0.946,0.152,0.114,66.48,123907
"1673","4JrrAz6CdcawJthf1LdCbE","Pictures at an Exhibition (Orch. M. Ravel): Promenade","Modest Mussorgsky",45,"4z9LfgCWY61TwlGfTpclne","Ravel: Orchestral Works, Vol. 3 – Orchestrations","2016-10-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.0908,0.00241,8,-39.06,1,0.0424,0.961,0.596,0.087,0.315,86.879,55213
"1674","5FqoXdw329bYeULmYqnBls","Symphony No. 4 in D Major, EvaM 10:D14: II. Andante grazioso","Josef Mysliveček",43,"2OrkXXSUBWjXZXMBv2j6xX","Myslivecek: Symphonies in C Major / A Major / F Major / D Major / B-Flat Major / G Major","2004-05-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.322,0.0144,7,-30.108,1,0.046,0.919,0.727,0.0828,0.172,81.269,175680
"1675","1nGDsTkP1npeWj4hJ9s9pw","Nocturnes, Op. 27: No. 2 in D-Flat Major","Frédéric Chopin",48,"49fd44zRwokYUaIBJRohZE","50 Masterworks - Arthur Rubinstein","2016-11-11","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.394,0.00948,1,-27.572,1,0.045,0.993,0.914,0.112,0.0423,132.018,376440
"1676","15ZcZqeTTpIy7RDs8P8DuH","Molino: Duo No. 3, Op. 16: I. Andantino","Emmanuel Pahud",44,"6a5OK0q8lpZW1hQgJn9fCm","Around The World","2013-10-07","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.238,0.0414,7,-25.18,1,0.0452,0.983,0.742,0.0989,0.325,167.186,98320
"1677","6AG7ekfWoiYTY6gyiEebCN","Handel: Water Music Suite No. 1, HWV 348: Andante","George Frideric Handel",37,"2RqoZwQoUZjV9CkekCMPI5","Handel : Water Music, Concerti grossi, Israel in Egypt, The Ways of Zion Do Mourn & Semele","1990-10-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.236,0.0261,1,-27.025,0,0.0454,0.944,0.404,0.159,0.137,88.551,138240
"1678","6QAGeFtnxxXGN8sig88JEC","Mad Rush: Part D (Bar 232 - Bar 273)","Philip Glass",41,"0f1utxCEh4RRCXVPQYfhXG","Mad Rush: Part D (Bar 232 - Bar 273)","2021-04-16","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.208,0.0037,5,-36.17,1,0.0495,0.995,0.927,0.0988,0.0399,64.867,210027
"1679","15NLRAn8YZ5XrDXklYkHDZ","Nocturne No.2 in C Minor, H.25","John Field",0,"4hPBofF8PnhqMtoHVjS9FN","Field: Complete Nocturnes","2016-05-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.349,0.0644,0,-19.308,0,0.0379,0.993,0.924,0.0996,0.0458,79.832,191853
"1680","6IOWaTG6MUfR4824H2XOjJ","16 Waltzes, Op. 39 (Version for Piano Duet): No. 15 in A-Flat Major","Johannes Brahms",42,"3D17O5qP9yOhyBThdhBYKY","Brahms: 21 Hungarian Dances, WoO 1 & 16 Waltzes, Op. 39","1993-11-15","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.305,0.00388,9,-37.986,1,0.0434,0.995,0.836,0.0824,0.158,125.698,81800
"1681","2AD8SvaIwYjqYdhCtyK7to","Capriol Suite: 5. Pied-en- l'air","Peter Warlock",0,"7AGHOgtOEJ2aUoJlR2f01M","Warlock: Capriol Suite; Songs","2001-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.0805,0.0635,7,-29.027,1,0.0467,0.89,0.887,0.412,0.0391,173.37,143067
"1682","0Jp7n6FKqGVxtXPMVYtMQr","Consolation No. 3 in D-Flat Major, S. 172","Franz Liszt",54,"39Hh5k01di42nUCLn8Wxqu","Liszt - My Piano Hero","2011-08-22","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.203,0.00399,1,-35.638,1,0.0405,0.985,0.922,0.111,0.0779,74.253,259573
"1683","0QgKSCaOjfBkMLxNlI2VpB","Songs without Words, Op. 67, No. 3 in B-Flat Major: Andante tranquillo","Felix Mendelssohn",44,"06wVu1cPM1WzE5V2uyK8cj","Mendelssohn","2017-09-22","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.411,0.0248,10,-27.683,1,0.064,0.996,0.941,0.0702,0.0567,88.882,169653
"1684","2HjFsnNuH2ZTrs8SHgsVlm","La Petite Pince-Sans-Rire: 21ème ordre, 4ème livre","François Couperin",41,"3qsB60Pmng0d7kg1hZHIzB","Couperin: Les Ombres Errantes","2013-02-25","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.285,0.0428,4,-28.391,0,0.0473,0.995,0.845,0.175,0.284,75.83,114602
"1685","7xrs7lNCLYp4j6O4Vv4Kgz","Chopin: 24 Preludes Op. 28: No. 7 in A Major","Frédéric Chopin",42,"3X90hTqv31ElSXpLz4EC8v","Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes","2002-03-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.475,0.00201,9,-32.196,1,0.123,0.995,0.913,0.057,0.281,68.06,54520
"1686","5Olix25Y5aNqIWGDrrB0Pb","Handel : Suite in G major HWV350, 'Water Music' : III Menuet I & II","George Frideric Handel",38,"2RqoZwQoUZjV9CkekCMPI5","Handel : Water Music, Concerti grossi, Israel in Egypt, The Ways of Zion Do Mourn & Semele","1990-10-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.523,0.00956,6,-28.441,0,0.0439,0.934,0.00259,0.158,0.4,112.361,261213
"1687","61XIyC7pKZ2qmYigXkQy3d","Sonatine in D Major, Op. 32: I. Allegro moderato","Georges Lonque",45,"7Gl9jFr1qiFs2v6RHOp9yl","The Flemish Piano Sonatina in the 20th Century","2012","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.483,0.0282,2,-30.288,1,0.0695,0.995,0.879,0.0677,0.223,127.515,112000
"1688","5PIijxAWbWAOvJ3TKhejPA","Tissue No. 7","Philip Glass",44,"6NLMY1DYWgGhKq0c1pjlZs","Glass: Tissue No. 7 (Musical Moments)","2021-04-16","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.11,0.00281,10,-37.03,1,0.0464,0.984,0.978,0.0691,0.0343,74.831,195712
"1689","3wvv5GbFdqGHOSgS4TMcCf","A la manière de. . . Chabrier","Maurice Ravel",0,"4aeRKQcCSTdvKsbVLs4cj5","Ravel on the Piano","2016-08-18","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.316,0.0057,0,-35.986,1,0.0399,0.995,0.892,0.0658,0.0816,96.51,145000
"1690","1KqTaSQ7yNrb5aEWo3gCkc","Carmen Suite No.1: Intermezzo","Georges Bizet",36,"75O8yzODHk6ugEggzpscAR","The Very Best of Relaxing Classics","2003-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.146,0.0673,3,-24.233,1,0.0412,0.858,0.91,0.0941,0.0593,61.799,153653
"1691","2K01jEOja47eLwJsh1j3ZK","Haydn: Twelve Little Divertimenti: Menuet: Un poco allegretto","Franz Joseph Haydn",44,"4Q7sZi75sNNcRyU1d3TqaE","The Scottish Baroque Ensemble in Concert","2002","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.255,0.0534,4,-27.366,1,0.0585,0.974,0.319,0.109,0.227,142.695,89400
"1692","13SmPLnFanETwJr2ASGJib","Overture (Suite) in B-Flat Major, Op. 1, No. 3: IV. Chaconne","Johann Caspar Ferdinand Fischer",40,"2jgS9ES3lK5snnp3FiTBZn","Fischer: Journal Du Printemps (Le)","2007-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.225,0.065,9,-23.092,1,0.0474,0.963,0.901,0.119,0.169,135.044,201053
"1693","2ZoSiPSkWqz36Qqtl940zr","Lieder ohne Worte, Op. 19, No. 1","Felix Mendelssohn",50,"0su0yxTZDCOxbdHNyfTKLt","Bach/Busoni; Mendelssohn; Schubert/Liszt - Songs Without Words","1999","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.221,0.00921,4,-34.063,1,0.0384,0.995,0.901,0.0837,0.105,138.205,194000
"1694","1Vlg7jbnx0TQv9pOxJJKQc","Invention No.8 in F, BWV779","Johann Sebastian Bach",0,"6xcuxrsYKOFX5tYR1Ix7uf","Bach, J.S.: Two and Three Part Inventions","1985-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.412,0.224,5,-24.522,1,0.0422,0.987,0.904,0.107,0.965,124.466,52907
"1695","2Y9DRm38cPNvXQn1sJ8Tnw","Kesaillan idylli (Summer Night's Idyll) , Op. 16, No. 2 (arr. J. Panula)","Oskar Merikanto",43,"4fYC3U6IjW0DrxgR06hWqe","Early One Morning","2010-04-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.167,0.0138,5,-34.11,1,0.0461,0.904,0.837,0.0968,0.0649,96.617,78067
"1696","2BoGqeQPudKngGagsPjSJW","Nocturne No.1 in E Flat Major, H.24","John Field",0,"4hPBofF8PnhqMtoHVjS9FN","Field: Complete Nocturnes","2016-05-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,221732
"1697","2flTBot4ASXNZPNOHuKrwv","Adagio in F, H.XVII No.9","Franz Joseph Haydn",0,"3gEE0AVc9XH2xdW5BVapa3","Haydn: Piano Sonatas (4 CDs)","1986-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.522,0.0104,5,-29.551,1,0.0704,0.994,0.945,0.0648,0.158,71.095,337000
"1698","3snc9m6T0b0TuxtSEsmP4U","King Arthur, Z. 628, ""The British Worthy"": Air","Henry Purcell",43,"5hDM58o2ym0GwqFVOg3FN5","Purcell / Handel: Theatre Music","2000-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.36,0.00764,1,-24.824,0,0.045,0.937,0.437,0.171,0.219,113.982,85933
"1699","3y8JVnoRGwFypqrr7pyn6C","« Dolly », 6 pièces pour piano à 4 mains, Op. 56: Berceuse","Gabriel Fauré",41,"0Q7atevAbLVN5ddczyOXxf","Musique française pour deux pianos et piano à quatre mains: Debussy, Fauré, Milhaud & Ravel","1989","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.444,0.00979,4,-32.967,1,0.039,0.995,0.919,0.0957,0.271,141.768,153640
"1700","07LWnpMdekmEjaipVc0PV7","Cançons Populars: Cançons Populars: El Testament d'Amèlia","Miguel Llobet Solés",43,"0XogdNJSzYejzvVE21WuZn","Cançons i Danses Catalanes","2016-04-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.535,0.0557,2,-20.807,0,0.0512,0.992,0.939,0.127,0.45,132.494,96947
"1701","3ZdVayrMwJEzi99uOss8he","Cançoneta for Violin and Orchestra","Joaquín Rodrigo",0,"38u57zBwztK64W0US9TiCm","Master Of The Guitar","2013-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.0786,0.0195,9,-34.909,1,0.0438,0.975,0.866,0.117,0.0593,76.6,172000
"1702","32OVVEsCddMUoQKoCmiI0r","Il trionfo d'amore, Introduzione: Introduzione: Sinfonia: Andante","Francisco António de Almeida",42,"0fGQaihEq7H9sCzNJD9LdR","Almeida: Il trionfo d'amore","2015-10-02","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.279,0.0143,9,-28.271,1,0.0494,0.836,0.352,0.103,0.0562,110.625,248827
"1703","0dBrAUVh913i6ZsQw3ya69","Orpheo ed Euridice, Wq. 30, Act II: Dance of the Blessed Spirits","Christoph Willibald Gluck",24,"3dL5xXrW6tsjQNH6rml5Rn","Klassieke Muziek voor Zondagochtend","2013-07-19","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.236,0.0965,2,-25.503,0,0.0524,0.966,0.976,0.134,0.0736,66.73,207107
"1704","1s7uL4RzSQCIgTZOhUaILn","French Suite No.2 in C minor, BWV 813: 5a. Menuet I","Johann Sebastian Bach",0,"3V3sonpIwZuV0xlEEGia0N","Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc. (2 CDs)","1993-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.359,0.0588,3,-28.659,1,0.0402,0.99,0.953,0.171,0.786,69.953,83750
"1705","688T7aVGomCvoPqH4YL9yc","Piano Sonata No.20 in G Major, Op. 49 No.2: II. Tempo di Menuetto","Ludwig van Beethoven",41,"0Cquzn7E5wAEmCHjbPO0f6","Beethoven: Piano Sonatas, Vol. 7","2018-02-09","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.291,0.0573,7,-28.273,1,0.0382,0.99,0.901,0.135,0.428,137.489,180200
"1706","0n9cHRLNSCXECfXx4cvw0D","Handel: Water Music Suite No. 1, HWV 348: Air","George Frideric Handel",34,"2RqoZwQoUZjV9CkekCMPI5","Handel : Water Music, Concerti grossi, Israel in Egypt, The Ways of Zion Do Mourn & Semele","1990-10-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.174,0.0136,4,-29.853,1,0.0466,0.97,0.54,0.348,0.185,78.731,230426
"1707","5i640tjpGNKyvSaYP3eEwC","Ouverture-Suite in D Minor, TWV 55:d2: II. Rondeau","Georg Philipp Telemann",40,"0l9iRC7EpQREfuVLmn0UH1","Telemann Collection","2017-01-06","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.71,0.0959,2,-19.506,0,0.0376,0.895,0.0987,0.105,0.704,83.113,65080
"1708","5KwqOPqGO04tDkpppNklad","Sarabande et rigaudon, Op. 93: Sarabande","Camille Saint-Saëns",42,"20GQrDilCY1nkCfYQJ6jrD","Saint-Saëns: Symphonic Poems","2017-12-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.109,0.0807,4,-25.691,1,0.0452,0.936,0.804,0.216,0.0508,84.44,376560
"1709","0DqjFJY7PF2f7lwO4n5pE3","Lute Suite in E Minor, BWV 996: III. Courante - Arr. for Harp","Johann Sebastian Bach",42,"0uXYCRIhNHLApjONURxZC9","Bach: Isabelle Perrin & Shigenori Kudo","2011","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.459,0.0642,3,-23.683,0,0.0505,0.981,0.837,0.078,0.224,116.413,147427
"1710","0L7jG253pjmPHAo2AREzXE","Concertino for Clarinet & Bassoon in B-Flat Major, Op. 47: II. Andante moderato","Franz Danzi",42,"3QXzf4f90yiUoQAKeXk8Ob","Danzi: Music for Clarinet & Orchestra","2015-09-04","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.144,0.0355,3,-24.276,1,0.0419,0.986,0.403,0.194,0.09,91.706,169000
"1711","3N19GXXX5JsftHU9q7YOUU","L'Engageante: 13ème ordre, 3ème livre","François Couperin",38,"3qsB60Pmng0d7kg1hZHIzB","Couperin: Les Ombres Errantes","2013-02-25","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.357,0.0881,11,-26.075,0,0.0446,0.995,0.928,0.1,0.217,75.489,161962
"1712","1jrCgWRvMGiDYUKgXs99Q4","Album for the Young, Op. 68: 6. Armes Waisenkind","Robert Schumann",42,"0zAGryVqIFExsM17ayKDQr","Schumann: Album for the Young","2015-05-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.647,0.0167,9,-33.118,0,0.125,0.995,0.895,0.0791,0.44,65.227,76747
"1713","02H2meQsn2tcMNqx6NUZoC","Three Postludes (1981/82): Postlude No. 3","Valentin Silvestrov",0,"3mt0BI4yKz3Gr3vSo7NsFT","Silvestrov: Leggiero, Pesante","2002-02-19","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.0596,0.00121,2,-39.952,1,0.0559,0.987,0.262,0.0991,0.0383,62.51,255960
"1714","6t2UFULQXc3N0oO0ujaK39","Valse lente, Op. 33 (arr. for orchestra)","Oskar Merikanto",42,"4fYC3U6IjW0DrxgR06hWqe","Early One Morning","2010-04-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.133,0.00155,10,-42.839,1,0.0446,0.829,0.000111,0.0916,0.126,99.782,180067
"1715","1oINJUWROwSmP7Z3S9056B","Les petits riens, K. Anh. 10/299b: Gavotte","Wolfgang Amadeus Mozart",40,"3aiuQXwqA9zGr40vsV2w2f","Mozart: Petite musique de nuit","2016-08-26","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.149,0.0342,7,-27.21,1,0.0485,0.8,0.238,0.314,0.0394,61.655,143693
"1716","1CHQi15gSzPMiP7hAaY9Nd","SCHUBERT: 12 DEUTSCHE TAENZE (LAENDLER) D790: NO. 3","Stephen Kovacevich",40,"5YTcyAD1QLHS9NQkWLmFWE","Piano Sonata/12 German Dances","2003-03-03","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.18,0.00675,4,-38.873,1,0.0485,0.996,0.897,0.093,0.224,141.099,84427
"1717","3etJfG58ulqDBqjih4kExx","Ouverture-Suite in D Minor, TWV 55:d2: V. Sarabande","Georg Philipp Telemann",41,"0l9iRC7EpQREfuVLmn0UH1","Telemann Collection","2017-01-06","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.236,0.0851,2,-21.154,0,0.0532,0.878,0.435,0.311,0.0869,111.491,112440
"1718","4lrnm824C06dUxXgnaWpnH","Liszt: 6 Consolations, S. 172: V. Andantino","Franz Liszt",16,"4DYSxFr7rRx5M1YrRiNDag","Liszt: 6 Consolations, S. 172: V. Andantino","2019-08-16","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.25,0.0146,4,-34.496,1,0.0415,0.993,0.896,0.115,0.0802,165.699,145720
"1719","5CfhrXtZ1II9jl8BV1v1a2","Sinfonia in F Major, Fk 67 ""Dissonant"": IV. Menuet No. 1 - Menuet No. 2","Wilhelm Friedemann Bach",41,"0AHlJDfnuTSujoKtK0y9FX","W.F. Bach: Sinfonias","2014-04-25","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.396,0.04,5,-23.976,1,0.0424,0.925,0.866,0.132,0.171,122.305,153800
"1720","1SSaWY93eyPcEOtDyMaMab","Handel: Concerto Grosso in F Major, Op. 3 No. 4a, HWV 315: II. Andante","George Frideric Handel",36,"2RqoZwQoUZjV9CkekCMPI5","Handel : Water Music, Concerti grossi, Israel in Egypt, The Ways of Zion Do Mourn & Semele","1990-10-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.356,0.0828,4,-19.069,1,0.0372,0.973,0.149,0.107,0.375,104.302,131480
"1721","04HFjYp900E9b3Plshyvzo","Menuet In C Major, K. 485a","Wolfgang Amadeus Mozart",36,"4nf4imwG0lfPqhoEGCazGT","Mozart: Night Music","2003-01-10","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.512,0.0114,11,-30.281,1,0.0415,0.75,0.0000659,0.0969,0.29,132.065,146333
"1722","6L6TuOAEZHf93tJULIjQrj","Waltz in C Minor (Only for Piano)","Yiruma",53,"7DTb6225JKPofMAZgIAmUC","Blind Film","2013-10-08","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.377,0.0725,0,-22.218,0,0.0584,0.993,0.912,0.174,0.0472,67.547,228293
"1723","5OzKjqcRA9Liij96vHgIyS","Le Carnaval des Animaux, R.125: 4. Tortues","Camille Saint-Saëns",0,"1xYJsTFiSS7DdxSwCM83za","Saint-Saëns: Le Carnaval des Animaux; Phaéton; Danse Macabre etc.","1980-01-01","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.208,0.00875,10,-37.23,1,0.0361,0.981,0.969,0.0756,0.0911,83.034,136400
"1724","44fgANq8afRc6H4oVRk2VS","Schwanengesang, S. 560: Schubert - Schwanengesang, S. 560/R. 245: No. 7, Standchen (Leise flehen meine Lieder) [After F. Schubert]","Franz Liszt",40,"74ph2wHI87QAKa7phzZTsW","Liszt Complete Piano Music, Vol. 5: Schubert Song Transcriptions, Vol. 1","1997-09-08","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.309,0.00262,2,-37.689,1,0.0396,0.983,0.909,0.0606,0.04,66.238,425507
"1725","5p2665rdi1sFIoCY5BFTy0","Overture-Suite in G Major, TWV 55:G10: ""Burlesque de Quixotte"": IV. Ses soupirs amoureux après la princesse Dulcinée","Georg Philipp Telemann",37,"5cEqeaVOOShRNlsEe4ubLC","Telemann Edition, Vol. 1","2016-11-18","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.369,0.0264,7,-23.602,1,0.0578,0.938,0.0151,0.0855,0.112,115.85,120813
"1726","3hUepKDdsvTQ3tr8LU4Lwq","Pièces froides: II. Airs à faire fuir, Modestement","Erik Satie",41,"44PnboL62pJpHZdBvBA2eS","Erik Satie","2015-11-12","Classical Focus","37i9dQZF1DXd5zUwdn6lPb","classical",0.493,0.00885,7,-34.261,1,0.0795,0.995,0.856,0.0875,0.201,73.332,106320
